,gen,error_type,error,playouts
77,35,rmse_mcts_value_error,0.5143818405959337,5306185645.2000065
73,35,nn_value_error,0.5267180561416888,5351496706.800007
75,35,policy_prior_error,1.8788443077564239,5396807768.400007
279,36,policy_prior_error,1.8766724915146829,5443980569.400006
278,36,policy_mcts_error,1.8345178828120232,5491153370.400005
276,36,mcts_value_error,0.2540603726748687,5538326171.400004
280,36,rmse_nn_value_error,0.7380687948451686,5585498972.400003
277,36,nn_value_error,0.5447455459241995,5632671773.4000025
281,36,rmse_mcts_value_error,0.5040440185885243,5679844574.400002
381,37,policy_prior_error,1.8759631659150124,5728392489.600002
380,37,policy_mcts_error,1.8340485118150711,5776940404.800003
378,37,mcts_value_error,0.25580244413204145,5825488320.000004
379,37,nn_value_error,0.5627463141663983,5874036235.200005
383,37,rmse_mcts_value_error,0.5057691609143854,5922584150.400005
382,37,rmse_nn_value_error,0.750164191471706,5971132065.600006
384,38,mcts_value_error,0.26273532315107573,6018447880.800006
386,38,policy_mcts_error,1.833271305167675,6065763696.000006
385,38,nn_value_error,0.5436789261494747,6113079511.200006
388,38,rmse_nn_value_error,0.7373458660286057,6160395326.400005
389,38,rmse_mcts_value_error,0.5125771387323821,6207711141.600005
387,38,policy_prior_error,1.8768072730898857,6255026956.800005
69,39,policy_prior_error,1.8755913683295249,6300621997.200006
71,39,rmse_mcts_value_error,0.4921076982980731,6346217037.600006
68,39,policy_mcts_error,1.832310259461403,6391812078.000007
67,39,nn_value_error,0.5199250057338154,6437407118.400007
66,39,mcts_value_error,0.24216998672422732,6483002158.800008
70,39,rmse_nn_value_error,0.7210582540501256,6528597199.200008
511,40,nn_value_error,0.5322160627901347,6579146902.800008
512,40,policy_mcts_error,1.8325526072978973,6629696606.400007
513,40,policy_prior_error,1.874678539097309,6680246310.000007
514,40,rmse_nn_value_error,0.729531399454564,6730796013.600006
515,40,rmse_mcts_value_error,0.48771143893030555,6781345717.200006
510,40,mcts_value_error,0.23786244766346917,6831895420.800005
327,41,policy_prior_error,1.8736788873314858,6882434608.800006
