USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root         115  0.0  0.0      0     0 ?        I<   07:59   0:00 [kworker/0:1H-kblockd]
root         116  0.0  0.0      0     0 ?        S    07:59   0:00 [kswapd0]
root         117  0.0  0.0      0     0 ?        I<   07:59   0:00 [kthrotld]
root         118  0.0  0.0      0     0 ?        S    07:59   0:00 [irq/24-pciehp]
root         119  0.0  0.0      0     0 ?        S    07:59   0:00 [irq/25-pciehp]
root         120  0.0  0.0      0     0 ?        S    07:59   0:00 [irq/26-pciehp]
root         121  0.0  0.0      0     0 ?        S    07:59   0:00 [irq/27-pciehp]
root         122  0.0  0.0      0     0 ?        S    07:59   0:00 [irq/28-pciehp]
root         123  0.0  0.0      0     0 ?        S    07:59   0:00 [irq/29-pciehp]
root         124  0.0  0.0      0     0 ?        S    07:59   0:00 [irq/30-pciehp]
root         125  0.0  0.0      0     0 ?        S    07:59   0:00 [irq/31-pciehp]
root         126  0.0  0.0      0     0 ?        S    07:59   0:00 [irq/32-pciehp]
root         127  0.0  0.0      0     0 ?        S    07:59   0:00 [irq/33-pciehp]
root         128  0.0  0.0      0     0 ?        S    07:59   0:00 [irq/34-pciehp]
root         129  0.0  0.0      0     0 ?        S    07:59   0:00 [irq/35-pciehp]
root         130  0.0  0.0      0     0 ?        S    07:59   0:00 [irq/36-pciehp]
root         131  0.0  0.0      0     0 ?        S    07:59   0:00 [irq/37-pciehp]
root         132  0.0  0.0      0     0 ?        S    07:59   0:00 [irq/38-pciehp]
root         133  0.0  0.0      0     0 ?        S    07:59   0:00 [irq/39-pciehp]
root         134  0.0  0.0      0     0 ?        S    07:59   0:00 [irq/40-pciehp]
root         135  0.0  0.0      0     0 ?        S    07:59   0:00 [irq/41-pciehp]
root         136  0.0  0.0      0     0 ?        S    07:59   0:00 [irq/42-pciehp]
root         137  0.0  0.0      0     0 ?        S    07:59   0:00 [irq/43-pciehp]
root         138  0.0  0.0      0     0 ?        S    07:59   0:00 [irq/44-pciehp]
root         139  0.0  0.0      0     0 ?        S    07:59   0:00 [irq/45-pciehp]
root         140  0.0  0.0      0     0 ?        S    07:59   0:00 [irq/46-pciehp]
root         141  0.0  0.0      0     0 ?        S    07:59   0:00 [irq/47-pciehp]
root         142  0.0  0.0      0     0 ?        S    07:59   0:00 [irq/48-pciehp]
root         143  0.0  0.0      0     0 ?        S    07:59   0:00 [irq/49-pciehp]
root         144  0.0  0.0      0     0 ?        S    07:59   0:00 [irq/50-pciehp]
root         145  0.0  0.0      0     0 ?        S    07:59   0:00 [irq/51-pciehp]
root         146  0.0  0.0      0     0 ?        S    07:59   0:00 [irq/52-pciehp]
root         147  0.0  0.0      0     0 ?        S    07:59   0:00 [irq/53-pciehp]
root         148  0.0  0.0      0     0 ?        S    07:59   0:00 [irq/54-pciehp]
root         149  0.0  0.0      0     0 ?        S    07:59   0:00 [irq/55-pciehp]
root         150  0.0  0.0      0     0 ?        I<   07:59   0:00 [acpi_thermal_pm]
root         151  0.0  0.0      0     0 ?        I<   07:59   0:00 [ipv6_addrconf]
root         152  0.0  0.0      0     0 ?        I    07:59   0:00 [kworker/0:2-events]
root         154  0.0  0.0      0     0 ?        I    07:59   0:00 [kworker/8:1-events]
root         162  0.0  0.0      0     0 ?        I<   07:59   0:00 [kstrp]
root         165  0.0  0.0      0     0 ?        I<   07:59   0:00 [zswap-shrink]
root         168  0.0  0.0      0     0 ?        I    07:59   0:00 [kworker/5:1-events]
root         171  0.0  0.0      0     0 ?        I    07:59   0:00 [kworker/6:1-events]
root         194  0.0  0.0      0     0 ?        I<   07:59   0:00 [kworker/2:1H-kblockd]
root         214  0.0  0.0      0     0 ?        I<   07:59   0:00 [kworker/7:1H-kblockd]
root         234  0.0  0.0      0     0 ?        S    07:59   0:00 [scsi_eh_0]
root         235  0.0  0.0      0     0 ?        I<   07:59   0:00 [scsi_tmf_0]
root         236  0.0  0.0      0     0 ?        I<   07:59   0:00 [vmw_pvscsi_wq_0]
root         237  0.0  0.0      0     0 ?        I<   07:59   0:00 [ata_sff]
root         238  0.0  0.0      0     0 ?        S    07:59   0:00 [scsi_eh_1]
root         239  0.0  0.0      0     0 ?        I<   07:59   0:00 [scsi_tmf_1]
root         240  0.0  0.0      0     0 ?        S    07:59   0:00 [scsi_eh_2]
root         241  0.0  0.0      0     0 ?        I<   07:59   0:00 [scsi_tmf_2]
root         243  0.0  0.0      0     0 ?        I    07:59   0:00 [kworker/3:1-events]
root         244  0.0  0.0      0     0 ?        I<   07:59   0:00 [kworker/4:1H-kblockd]
root         245  0.0  0.0      0     0 ?        I<   07:59   0:00 [kworker/1:1H-kblockd]
root         246  0.0  0.0      0     0 ?        I<   07:59   0:00 [kworker/9:1H-kblockd]
root         253  0.0  0.0      0     0 ?        I    07:59   0:00 [kworker/3:2-mm_percpu_wq]
root         254  0.0  0.0      0     0 ?        I<   07:59   0:00 [kdmflush]
root         255  0.0  0.0      0     0 ?        I<   07:59   0:00 [kdmflush]
root         257  0.0  0.0      0     0 ?        I<   07:59   0:00 [kdmflush]
root         261  0.0  0.0      0     0 ?        I<   07:59   0:00 [kworker/6:1H-kblockd]
root         264  0.0  0.0      0     0 ?        I<   07:59   0:00 [kworker/5:1H-kblockd]
root         273  0.0  0.0      0     0 ?        I<   07:59   0:00 [kworker/10:1H-kblockd]
root         304  0.0  0.0      0     0 ?        S    07:59   0:00 [jbd2/dm-0-8]
root         305  0.0  0.0      0     0 ?        I<   07:59   0:00 [ext4-rsv-conver]
root         332  0.0  0.0      0     0 ?        I<   07:59   0:00 [kworker/8:1H-kblockd]
root         350  0.0  0.0      0     0 ?        I<   07:59   0:00 [kworker/11:1H-kblockd]
root         351  0.0  0.0      0     0 ?        I<   07:59   0:00 [kworker/3:1H-kblockd]
root         354  0.0  0.1 123524 68844 ?        Ss   07:59   0:01 /lib/systemd/systemd-journald
root         374  0.0  0.0      0     0 ?        I<   07:59   0:00 [rpciod]
root         375  0.0  0.0      0     0 ?        I<   07:59   0:00 [xprtiod]
root         376  0.0  0.0  21860  5500 ?        Ss   07:59   0:00 /lib/systemd/systemd-udevd
root         488  0.0  0.0      0     0 ?        S    07:59   0:00 [irq/16-vmwgfx]
root         489  0.0  0.0      0     0 ?        I<   07:59   0:00 [ttm_swap]
root         490  0.0  0.0      0     0 ?        S    07:59   0:00 [card0-crtc0]
root         491  0.0  0.0      0     0 ?        S    07:59   0:00 [card0-crtc1]
root         492  0.0  0.0      0     0 ?        S    07:59   0:00 [card0-crtc2]
root         493  0.0  0.0      0     0 ?        S    07:59   0:00 [card0-crtc3]
root         494  0.0  0.0      0     0 ?        S    07:59   0:00 [card0-crtc4]
root         495  0.0  0.0      0     0 ?        S    07:59   0:00 [card0-crtc5]
root         496  0.0  0.0      0     0 ?        S    07:59   0:00 [card0-crtc6]
root         497  0.0  0.0      0     0 ?        S    07:59   0:00 [card0-crtc7]
root         524  0.0  0.0      0     0 ?        I<   07:59   0:00 [ext4-rsv-conver]
root         570  0.0  0.0  99892  5812 ?        Ssl  07:59   0:00 /sbin/dhclient -4 -v -i -pf /run/dhclient.ens192.pid -lf /var/lib/dhcp/dhclient.ens192.leases -I -df /var/lib/dhcp/dhclient6.ens192.leases ens192
root         597  0.0  0.0      0     0 ?        I<   07:59   0:00 [cryptd]
root         598  0.0  0.0      0     0 ?        S    07:59   0:00 [nv_queue]
root         599  0.0  0.0      0     0 ?        S    07:59   0:00 [nv_queue]
root         606  0.0  0.0      0     0 ?        S    07:59   0:00 [nvidia-modeset/]
root         608  0.0  0.0      0     0 ?        S    07:59   0:00 [nvidia-modeset/]
_rpc         670  0.0  0.0   7904  4056 ?        Ss   07:59   0:00 /sbin/rpcbind -f -w
systemd+     671  0.0  0.0  88444  6016 ?        Ssl  07:59   0:00 /lib/systemd/systemd-timesyncd
root         673  0.0  0.0  47884 10724 ?        Ss   07:59   0:00 /usr/bin/VGAuthService
root         674  0.0  0.0 162528  7300 ?        Ssl  07:59   0:19 /usr/bin/vmtoolsd
message+     687  0.0  0.0   8324  4224 ?        Ss   07:59   0:00 /usr/bin/dbus-daemon --system --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
root         693  0.0  0.0 221348  8888 ?        Ssl  07:59   0:00 /usr/sbin/rsyslogd -n -iNONE
root         696  0.0  0.0 846940  2992 ?        Ssl  07:59   0:00 /usr/sbin/nscd
root         697  0.0  0.0  13408  5612 ?        Ss   07:59   0:00 /lib/systemd/systemd-logind
root         698  0.0  0.0 1189384 10268 ?       Ssl  07:59   0:03 /usr/bin/nvidia-gridd
munge        711  0.0  0.0 202896  3296 ?        Sl   07:59   0:00 /usr/sbin/munged
root         720  0.0  0.0  13704  7628 ?        Ss   07:59   0:00 sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups
root         728  0.0  0.0      0     0 ?        S    07:59   0:00 [irq/68-nvidia]
root         729  0.0  0.0      0     0 ?        S    07:59   0:00 [irq/69-nvidia]
root         730  0.0  0.0      0     0 ?        S    07:59   0:00 [irq/70-nvidia]
root         731  0.0  0.0      0     0 ?        S    07:59   0:00 [nvidia]
root         732  0.0  0.0      0     0 ?        S    07:59   0:00 [nv_queue]
root         738  0.0  0.0      0     0 ?        I    07:59   0:00 [kworker/1:2-events]
root         740  0.0  0.0      0     0 ?        I<   07:59   0:00 [nfit]
root         742  0.0  0.0      0     0 ?        I<   07:59   0:00 [nfsiod]
root         757  0.0  0.0      0     0 ?        S    07:59   0:00 [NFSv4 callback]
root         776  0.0  0.0  78504  7660 ?        Ss   07:59   0:00 /usr/sbin/slurmd -D
root         781  0.0  0.0   5980   696 tty1     Ss+  07:59   0:00 /sbin/agetty -o -p -- \u --noclear tty1 linux
nslcd        790  0.0  0.0 385620  4864 ?        Sl   07:59   0:00 /usr/sbin/nslcd
root         796  0.0  0.0   6880  2836 ?        Ss   07:59   0:00 /usr/sbin/cron -f
Debian-+    1072  0.0  0.0  19096  3452 ?        Ss   08:00   0:00 /usr/sbin/exim4 -bd -q30m
root        1173  0.0  0.0      0     0 ?        I    08:14   0:00 [kworker/5:2]
root        1827  0.0  0.0      0     0 ?        I    09:50   0:00 [kworker/4:1-events]
root        1894  0.0  0.0      0     0 ?        I    10:00   0:00 [kworker/4:2-events]
root        2155  0.0  0.0      0     0 ?        I    10:40   0:00 [kworker/6:2-events]
root        2556  0.0  0.0      0     0 ?        I    11:40   0:00 [kworker/8:3-mm_percpu_wq]
root        2685  0.0  0.0      0     0 ?        S    11:57   0:00 [UVM global queu]
root        2686  0.0  0.0      0     0 ?        S    11:57   0:00 [UVM deferred re]
root        2687  0.0  0.0      0     0 ?        S    11:57   0:00 [UVM Tools Event]
root        2688  0.0  0.0      0     0 ?        I    11:57   0:00 [kworker/1:0]
root        2804  0.0  0.0      0     0 ?        I    12:10   0:00 [kworker/9:2-events]
root        2888  0.0  0.0      0     0 ?        I    12:20   0:00 [kworker/9:1-events]
root        3072  0.0  0.0      0     0 ?        I    12:46   0:00 [kworker/10:0-mm_percpu_wq]
root        3117  0.0  0.0      0     0 ?        I    12:50   0:00 [kworker/10:3-events_power_efficient]
root        3139  0.0  0.0      0     0 ?        I<   12:54   0:00 [kworker/u25:0-xprtiod]
root        4173  0.0  0.0      0     0 ?        I<   13:59   0:00 [kworker/u25:1-xprtiod]
root        4194  0.0  0.0      0     0 ?        I    14:00   0:00 [kworker/11:3-events]
root        5012  0.0  0.0      0     0 ?        I    14:40   0:00 [kworker/11:1-events]
root        5104  0.0  0.0      0     0 ?        I    14:56   0:00 [kworker/u24:1-flush-254:0]
root        5701  0.0  0.0      0     0 ?        I    16:30   0:00 [kworker/7:2-events]
root        5783  0.0  0.0      0     0 ?        I    16:45   0:00 [kworker/u24:2-rpciod]
root        5785  0.0  0.0      0     0 ?        I    16:46   0:00 [kworker/2:1-ata_sff]
root        5825  0.0  0.0      0     0 ?        I    16:50   0:00 [kworker/7:0-cgroup_destroy]
root        5827  0.0  0.0      0     0 ?        I    16:51   0:00 [kworker/2:2-events]
root        5847  0.0  0.0      0     0 ?        I    16:55   0:00 [kworker/u24:0-nfsiod]
root        5856  0.0  0.0      0     0 ?        I    16:56   0:00 [kworker/2:0-events_freezable_power_]
root        5890  0.0  0.0      0     0 ?        I    16:58   0:00 [kworker/2:3-ata_sff]
root        5895  0.0  0.0 144556  7268 ?        Sl   16:59   0:00 slurmstepd: [5858.batch]
gimli       5899  0.0  0.0   6820  3100 ?        S    16:59   0:00 /bin/bash /var/spool/slurm/job05858/slurm_script
root        5934  0.0  0.0      0     0 ?        I    17:00   0:00 [kworker/7:1]
root        5935  0.0  0.0      0     0 ?        I    17:00   0:00 [kworker/7:3-mm_percpu_wq]
root        5962  0.0  0.0  79028  7152 ?        Sl   17:03   0:00 slurmstepd: [5870.batch]
gimli       5966  0.0  0.0   6820  3180 ?        S    17:03   0:00 /bin/bash /var/spool/slurm/job05870/slurm_script
gimli       5969  0.0  0.0  10220  3644 ?        R    17:03   0:00 ps aux --sort=pcpu
prometh+     690  0.2  0.0 720016 32036 ?        Ssl  07:59   1:19 /opt/node_exporter-1.4/node_exporter
gimli       5900  0.7  1.8 7813812 925276 ?      Sl   16:59   0:01 ./self_play
